time_ms,mean_diff,sem,n_subjects
-200.0,-0.2113853654946209,0.10633946741352529,11
-196.0,-0.17948073247716947,0.09724758018476835,11
-192.0,-0.15049121905422844,0.08457133403635593,11
-188.0,-0.12414226722359724,0.07265946396515846,11
-184.0,-0.1009760926995332,0.06701683113610479,11
-180.0,-0.08201814970430432,0.06792822505347115,11
-176.0,-0.06704226967794492,0.07076640604975197,11
-172.0,-0.053537201450548993,0.07166487515830001,11
-168.0,-0.038800109086130956,0.07232038202297585,11
-164.0,-0.023368461431616992,0.0769877971791913,11
-160.0,-0.012436094973070631,0.0847860602400136,11
-156.0,-0.012129919149649669,0.09023664910051575,11
-152.0,-0.02337849056951985,0.0888373732332423,11
-148.0,-0.03863209181510747,0.079857443009225,11
-144.0,-0.04574404736221976,0.06685329355869384,11
-140.0,-0.03641104905901458,0.05468285783927024,11
-136.0,-0.012753023124792307,0.04750250066292264,11
-132.0,0.013951726572594829,0.04758884466505707,11
-128.0,0.030980827219111103,0.050677292480100965,11
-124.0,0.032663485418739216,0.05179993046594486,11
-120.0,0.022785838135174274,0.05280931128468564,11
-116.0,0.01024737500324763,0.05636506617888601,11
-112.0,0.0021309551640783593,0.06040870533994858,11
-108.0,8.6886942259839e-06,0.062258737840887285,11
-104.0,0.001143274315625292,0.06088604084742808,11
-100.0,0.002957990521315366,0.05738127217752299,11
-96.0,0.005745508213473232,0.055673972176923686,11
-92.0,0.012252041353142663,0.05675852619744847,11
-88.0,0.024640448029848803,0.055387496622492476,11
-84.0,0.04157902553653994,0.04830861650290013,11
-80.0,0.05760685159485935,0.04016069261487927,11
-76.0,0.06574394408276603,0.039662660142268547,11
-72.0,0.061339478026853377,0.04665648921547759,11
-68.0,0.04566130436598342,0.054124466152073385,11
-64.0,0.026078791624863026,0.058319660258872086,11
-60.0,0.012632002102192204,0.060705118298995595,11
-56.0,0.012345823212805602,0.06729861169094392,11
-52.0,0.025371327107635032,0.08124775301850905,11
-48.0,0.045176015525499075,0.09709579094720668,11
-44.0,0.06291700997680769,0.10750717730059255,11
-40.0,0.07249454056176242,0.10972308470735104,11
-36.0,0.07310683683551412,0.10612980130161871,11
-32.0,0.06757455441892589,0.10016453730249202,11
-28.0,0.05905370212471725,0.09392813523627541,11
-24.0,0.048996017363023905,0.0893198899863858,11
-20.0,0.038316933150675025,0.08587152166433348,11
-16.0,0.02945868852216782,0.07999016786119811,11
-12.0,0.027214127096525178,0.07207332928793772,11
-8.0,0.03630758332063895,0.06714565130942123,11
-4.0,0.057770747836158626,0.06689453366284745,11
0.0,0.08647310557089267,0.06967954305418393,11
4.0,0.11234949092300427,0.07390918099956557,11
8.0,0.12497499518874934,0.0772659701432406,11
12.0,0.11957999163703112,0.08015601092469549,11
16.0,0.10079770441293631,0.08435890697251384,11
20.0,0.08167243588504242,0.0888592541272443,11
24.0,0.07681380370579102,0.09289313489715102,11
28.0,0.09388768200282951,0.09708541072930585,11
32.0,0.1280937145540788,0.10019718455456753,11
36.0,0.16470967071000597,0.10201101832485067,11
40.0,0.18850619936491586,0.10611526831694228,11
44.0,0.19379980380684272,0.11529948959585523,11
48.0,0.18744836751402677,0.1273348982266375,11
52.0,0.1829989522988695,0.13852803879558004,11
56.0,0.19089354554209412,0.14821937126598228,11
60.0,0.21301000065362619,0.1586325966652768,11
64.0,0.2444968918316234,0.16993072690147532,11
68.0,0.28000409842523755,0.17819419800259953,11
72.0,0.317082845164254,0.1804681749284883,11
76.0,0.3547892214738282,0.179359120948163,11
80.0,0.39007719073088515,0.180444561602588,11
84.0,0.4179216460414215,0.18674290721736989,11
88.0,0.4352092412189631,0.1971962544210043,11
92.0,0.44433500563812167,0.20863206735066409,11
96.0,0.45095435698005565,0.21779428518261276,11
100.0,0.45741677757597166,0.22368826117449925,11
